,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_text,predicted_sentiment,sentiment_score,predicted_rating,true_sentiment
1562,Emily C.,5,"I bought this as an expanded/backup memory for my tablet (a Samsung Galaxy Tab 3), and it installs easily, works quickly, and even has a great SanDisk memory app that helps me organize my files and see a visual representation of how much memory is taken and how much is free.It came with an adapter so I can plug it into my computer to transfer files if I want to, which is awesome.  Nothing bad to say about this memory card!",03-07-2014,158,0,0,0,0,0.0,0.0,"bought expandedbackup memory tablet samsung galaxy tab 3 , installs easily , works quickly , even great sandisk memory app helps organize files see visual representation much memory taken much free.it came adapter plug computer transfer files want , awesome . nothing bad say memory card !",POSITIVE,0.8715680241584778,5,POSITIVE
2540,Juan A.,5,It has work great.....i have used it a lot iun my smartphone to storage photos music and game roms....works perfect,12-05-2013,575,0,0,0,0,0.0,0.0,work great ..... used lot iun smartphone storage photos music game roms .... works perfect,POSITIVE,0.8014580607414246,5,POSITIVE
3731,Randy,5,I got this for my new Android tablet and it works perfectly. The MicroSD to SD adapter is great. It allows me to plug it into my computer into the regular sized SD card port to transfer files much quicker than if I were to plug the tablet into my computer over USB.,31-12-2012,707,0,0,0,0,0.0,0.0,got new android tablet works perfectly . microsd sd adapter great . allows plug computer regular sized sd card port transfer files much quicker plug tablet computer usb .,POSITIVE,0.8926679491996765,5,POSITIVE
4726,Vildo H Selgado,5,Great for my LG Optimus G and super fast transfer speeds. And no lagging for the games the many 3D games on my android.,24-01-2014,318,0,0,0,0,0.0,0.0,great lg optimus g super fast transfer speeds . lagging games many 3d games android .,POSITIVE,0.8389409780502319,5,POSITIVE
4116,Sean,5,"Works exactly as you would expect it to. Sandisk always makes great products that are of high quality, highly recommended.",01-03-2014,282,0,0,0,0,0.0,0.0,"works exactly would expect . sandisk always makes great products high quality , highly recommended .",POSITIVE,0.8914297223091125,5,POSITIVE
779,bucketofroses,5,"Awesome! So much space, and it works with my phone, all i could ask for! Comes in extremely handy. Thank you SanDisk!",18-06-2013,538,0,0,0,0,0.0,0.0,"awesome ! much space , works phone , could ask ! comes extremely handy . thank sandisk !",POSITIVE,0.9061827659606934,5,POSITIVE
1533,EJPD,5,"I bought this to expand the memory on my MS Surface, it works perfectly, my music and photo are perfectly stored and it works like a charm",20-01-2013,687,0,0,0,0,0.0,0.0,"bought expand memory ms surface , works perfectly , music photo perfectly stored works like charm",POSITIVE,0.8523115515708923,5,POSITIVE
2238,jeff hollis,5,Works great with my Samsung Galaxy Note II.  Install it and forget about it.  I've never had a problem with it.,10-04-2013,607,0,0,0,0,0.0,0.0,works great samsung galaxy note ii . install forget . ive never problem .,POSITIVE,0.80438232421875,5,POSITIVE
4481,T. Gordon,5,"The memory card worked perfectly, and was compatible with Samsung Galaxy Tab 2, and was a great price for a name brand memory.",15-04-2013,602,0,0,0,0,0.0,0.0,"memory card worked perfectly , compatible samsung galaxy tab 2 , great price name brand memory .",POSITIVE,0.8992937803268433,5,POSITIVE
761,Bruce,5,I use this with my Go Pro Hero 3 Black edition and it works great!  Get it! Buy it! Its definitely worth it!,23-03-2013,625,0,0,0,0,0.0,0.0,use go pro hero 3 black edition works great ! get ! buy ! definitely worth !,POSITIVE,0.8671115636825562,5,POSITIVE
229,Amazon Customer,5,"I love this storage unit. I would buy again definitely. Great for pix, videos, docs, or whatever you want to store. I have  it in my ME173x.",03-01-2014,339,0,0,0,0,0.0,0.0,"love storage unit . would buy definitely . great pix , videos , docs , whatever want store . me173x .",POSITIVE,0.838689386844635,5,POSITIVE
2669,kevin chung,5,"Bought this for my Nook HD and it works perfectly without any problems.  I already used about 80% capacity with HD movies, and my Nook HD plays them flawlessly.  Very happy with the product.",01-08-2014,129,0,0,0,0,0.0,0.0,"bought nook hd works perfectly without problems . already used 80 capacity hd movies , nook hd plays flawlessly . happy product .",POSITIVE,0.9001603722572327,5,POSITIVE
2628,kellyb,5,"Perfect for my Sansa Clipp MP3 player.  Plenty fast, and was priced right.",07-11-2014,31,0,0,0,0,0.0,0.0,"perfect sansa clipp mp3 player . plenty fast , priced right .",POSITIVE,0.9157236218452454,5,POSITIVE
2902,Luis Lane,5,"Excelent product as SanDisk has already gotten us used to. It works perfecty with the GoPro Hero 3 speed and, as always, includes the adapter that makes it a very versatile product.",06-10-2014,63,0,0,0,0,0.0,0.0,"excelent product sandisk already gotten us used . works perfecty gopro hero 3 speed , always , includes adapter makes versatile product .",POSITIVE,0.8817915320396423,5,POSITIVE
3556,Paul,5,Great card. It has worked very well for me with my GoPro. Great quality and speed. The size is perfect for heavier photographers.,12-06-2013,544,0,0,0,0,0.0,0.0,great card . worked well gopro . great quality speed . size perfect heavier photographers .,POSITIVE,0.8200018405914307,5,POSITIVE
44,abushaheed,4,"more like 8mb/s in my Note 10.1 and that's using SanDisk's own app. A bit faster in my Note II, but still a disappointment for devices with quad core processors. Not sure if it's the card or the device, so benefit of the doubt and four stars.",01-06-2013,555,0,0,0,0,0.0,0.0,"like 8mbs note 10.1 thats using sandisks app . bit faster note ii , still disappointment devices quad core processors . sure card device , benefit doubt four stars .",POSITIVE,0.9796043634414673,4,POSITIVE
912,"ChasRat ""ChasRat""",5,Great memory card! Got this on one Amazon's daily deals at a terrific price! Getting ready to upgrade my cell phone and want to have a larger capacity memory card ready to go. This is just what I needed!,14-06-2013,542,0,0,0,0,0.0,0.0,great memory card ! got one amazons daily deals terrific price ! getting ready upgrade cell phone want larger capacity memory card ready go . needed !,POSITIVE,0.8633403182029724,5,POSITIVE
429,"anonymous ""Lworks""",5,I use in a tablet.  Works perfectly.  Good size / price.  The more capacity ones will come down eventually but this is perfect right now.,04-09-2014,95,0,0,0,0,0.0,0.0,use tablet . works perfectly . good size price . capacity ones come eventually perfect right .,POSITIVE,0.8108802437782288,5,POSITIVE
1906,Habo,5,Amazing price for this micro SD.  Brings adapter with it.  Class 10.  Great product. I am very happy with this purchase.,12-09-2013,452,0,0,0,0,0.0,0.0,amazing price micro sd . brings adapter . class 10. great product . happy purchase .,POSITIVE,0.96718430519104,5,POSITIVE
2357,Jo Creyf,5,I have 2 of these ScanDisk Ultra 32Gb class 10 microSDHC cards.  One for my Acer Iconia A100 Android tablet and one for my Linux laptop to move files around.  I've formatted both differently to make them fit best for their hosting operating system and both are working great.  No issues and great performance.I can stream 1080p movies from these cards without hiccups.I also used one of these cards in my 1080p camera and had no issue whatsoever keeping up with writing speed.Great card.,27-02-2013,649,0,0,0,0,0.0,0.0,2 scandisk ultra 32gb class 10 microsdhc cards . one acer iconia a100 android tablet one linux laptop move files around . ive formatted differently make fit best hosting operating system working great . issues great performance.i stream 1080p movies cards without hiccups.i also used one cards 1080p camera issue whatsoever keeping writing speed.great card .,POSITIVE,0.8253424167633057,5,POSITIVE
3156,Michael,5,This micro sd card works great in my galaxy s4. It doubled my storage space and is quick to respond. would definitely recommend to anyone who buys a new smart phone.,20-02-2014,291,0,0,0,0,0.0,0.0,micro sd card works great galaxy s4 . doubled storage space quick respond . would definitely recommend anyone buys new smart phone .,POSITIVE,0.8408656120300293,5,POSITIVE
3456,Noel Savage,5,Not all memory cards are the same.  Class 10 means faster transfers.  This one is even faster.  Works as promised.,15-09-2012,814,0,0,0,0,0.0,0.0,memory cards . class 10 means faster transfers . one even faster . works promised .,POSITIVE,0.8419453501701355,5,POSITIVE
189,Amazon Customer,5,"Absolutely great product, will recommend. Great price. Used it on Note 10.1 and Note 2 phone. If you download a lot of music and movies, a must have.",08-10-2013,426,0,0,0,0,0.0,0.0,"absolutely great product , recommend . great price . used note 10.1 note 2 phone . download lot music movies , must .",POSITIVE,0.9155876636505127,5,POSITIVE
2276,Jessica Edwards,5,"Turns my smartphone into an iPod effectively! You can store music, pictures, videos and more on it. It can be accessed directly with an adapter or indirectly via micro USB to USB (2.0, 3.0). Would highly recommend!",22-04-2014,230,0,0,0,0,0.0,0.0,"turns smartphone ipod effectively ! store music , pictures , videos . accessed directly adapter indirectly via micro usb usb 2.0 , 3.0. would highly recommend !",POSITIVE,0.8466094732284546,5,POSITIVE
444,aon,5,"This memory is very fast, perfect for phones, very good product I give it 5 stars and recommend it for all types of use ...",15-10-2013,419,0,0,0,0,0.0,0.0,"memory fast , perfect phones , good product give 5 stars recommend types use ...",POSITIVE,0.9358587265014648,5,POSITIVE
4716,V,5,Sandisk once again lives upto its name as the pioneer. This SD card fits the need of today high performance apps and has excellent durability and fast transfer speeds.,06-03-2014,277,0,0,0,0,0.0,0.0,sandisk lives upto name pioneer . sd card fits need today high performance apps excellent durability fast transfer speeds .,POSITIVE,0.8215766549110413,5,POSITIVE
3881,Robert B Schott,5,Perfect Just what I wanted! I get all my Micro SD cards from Amazon because SanDisk are the best and the best price is here.,12-07-2013,514,0,0,0,0,0.0,0.0,perfect wanted ! get micro sd cards amazon sandisk best best price .,POSITIVE,0.9687470197677612,5,POSITIVE
37,Abhi gautam,5,I would recommend this card to everyone.Data Transfer speeds - excellent with this card on my Galaxy S2.  Didn't need to format the card or anything. I am 100% satisfied.,10-07-2012,881,1,0,1,1,1.0,0.206549314,would recommend card everyone.data transfer speeds excellent card galaxy s2 . didnt need format card anything . 100 satisfied .,POSITIVE,0.8531209826469421,5,POSITIVE
4686,"Ulises Bocchio ""Ulises Bocchio""",5,Works great with my Samsung Galaxy Note 3. Now I have 96GB total memory! Awesome! The price was quite good too,11-05-2013,576,0,0,0,0,0.0,0.0,works great samsung galaxy note 3. 96gb total memory ! awesome ! price quite good,POSITIVE,0.8647764325141907,5,POSITIVE
3801,R. Field,5,You can't beat the value of this 32  Micro  m a cardbeliever that there is no such thing as a deal of a lifetime when it comes to electronics but for now this card really is a great value.,07-07-2013,519,0,0,0,0,0.0,0.0,cant beat value 32 micro cardbeliever thing deal lifetime comes electronics card really great value .,POSITIVE,0.8331412672996521,5,POSITIVE
1989,"Hollyecho Montgomery ""Hollyecho Montgomery""",5,"Perfect.  Took card put old 32gb card and transferred it over to it in the computer.  (while my Samsung galaxy s5 was off).  Then inserted it in my Samsung galaxy s5, powered up and it was like I had never took the 32gb card out.  Read ringtones, programs stored on external sd card, everything - no errors, no glitches.  Connected the phone to the computer via usb cable and (usb 3 slot) and in no time my 75gb of music was transferred to my phone and it all read and is working perfectly.  I could not be more pleased when a products works like it is supposed to.",05-06-2014,186,1,0,1,1,1.0,0.206549314,"perfect . took card put old 32gb card transferred computer . samsung galaxy s5 . inserted samsung galaxy s5 , powered like never took 32gb card . read ringtones , programs stored external sd card , everything errors , glitches . connected phone computer via usb cable usb 3 slot time 75gb music transferred phone read working perfectly . could pleased products works like supposed .",POSITIVE,0.8369736075401306,5,POSITIVE
